	tweet source	counter	compound	negative	neutral	positive	text	created_at
381	@foxnews	94	0.4019	0.0	0.881	0.119	"RT @FoxNews: .@RealCandaceO on @realDonaldTrump support: ""For so long they have told us that because there was a black president, this mean…"	Sat Apr 28 15:27:27 +0000 2018
382	@foxnews	95	0.802	0.0	0.753	0.247	RT @OMGno2trump: OMG #MAGA, Trump's tax lawyers are Russians.  They won the “Russia Law Firm of the Year” award in 2016.  Instead of being…	Sat Apr 28 15:27:27 +0000 2018
383	@foxnews	96	0.3818	0.0	0.852	0.148	RT @FoxNews: Customer in cowboy hat helps thwart armed robbery at Monterrey butcher shop https://t.co/siA4vwuo0r https://t.co/bSr9YB4ghH	Sat Apr 28 15:27:25 +0000 2018
384	@foxnews	97	0.3818	0.0	0.833	0.167	"RT @FoxNews: .@MorganOrtagus: ""@POTUS deserves a ton of credit for what happened today."" #Hannity https://t.co/dLp9SKFiZm"	Sat Apr 28 15:27:24 +0000 2018
385	@foxnews	98	-0.7351	0.323	0.677	0.0	@ttmcentee @HooDusay @IlvenMustafa @SnickaBah @walterowensgrpa @FoxNews Quit posting obvious lies.  It makes you look stupid.	Sat Apr 28 15:27:24 +0000 2018
386	@foxnews	99	0.0	0.0	1.0	0.0	RT @FoxNews: Was 'liars' remark directed at Haley? Palestinian ambassador won't say https://t.co/WvlKz3JfFG	Sat Apr 28 15:27:24 +0000 2018
387	@foxnews	100	-0.6808	0.32	0.68	0.0	@Mike_Post11 @FoxNews You are mathematically challenged, lack reading comprehension &amp; weak minded. All of which mad… https://t.co/mAIj9fj0c5	Sat Apr 28 15:27:23 +0000 2018
388	@nytimes	1	-0.6705	0.17	0.83	0.0	RT @abidjan_biafra: The foundation of Nigeria is by the blood of Biafra's, Biafra's are been killed everyday for Nigeria to stand @POTUS @r…	Sat Apr 28 15:28:17 +0000 2018
389	@nytimes	2	0.0	0.0	1.0	0.0	"RT @LuizLulaa: @palmeriodoria @JCesar1771 juíza Carolina Lebbos do @TRF4_oficial soltou a sua gestapo para matar na calada da noite
@nytime…"	Sat Apr 28 15:28:16 +0000 2018
390	@nytimes	3	0.0	0.0	1.0	0.0	"RT @AriFleischer: “A spokeswoman for Mr. Tester declined to comment on Friday night.”   

Sen. Tester is a hit and run driver.  He must not…"	Sat Apr 28 15:28:14 +0000 2018
391	@nytimes	4	0.0	0.0	1.0	0.0	"RT @AriFleischer: “A spokeswoman for Mr. Tester declined to comment on Friday night.”   

Sen. Tester is a hit and run driver.  He must not…"	Sat Apr 28 15:28:12 +0000 2018
392	@nytimes	5	-0.4404	0.112	0.888	0.0	RT @nytimes: The $375,000 salary for the new CDC director has come under criticism from Senate Democrats and watchdog groups. He is being p…	Sat Apr 28 15:28:12 +0000 2018
393	@nytimes	6	-0.3818	0.115	0.885	0.0	RT @benpershing: The @nytimes reports that Speaker Ryan was upset the House chaplain gave an interview to @nationaljournal, during which he…	Sat Apr 28 15:28:12 +0000 2018
394	@nytimes	7	-0.296	0.155	0.845	0.0	@Waltsman_UA @nytimes Your comment makes no sense. Is it on the right thread?	Sat Apr 28 15:28:11 +0000 2018
395	@nytimes	8	0.0	0.0	1.0	0.0	"RT @AriFleischer: “A spokeswoman for Mr. Tester declined to comment on Friday night.”   

Sen. Tester is a hit and run driver.  He must not…"	Sat Apr 28 15:28:10 +0000 2018
396	@nytimes	9	-0.3818	0.115	0.885	0.0	RT @benpershing: The @nytimes reports that Speaker Ryan was upset the House chaplain gave an interview to @nationaljournal, during which he…	Sat Apr 28 15:28:10 +0000 2018
397	@nytimes	10	0.0	0.0	1.0	0.0	"RT @AriFleischer: “A spokeswoman for Mr. Tester declined to comment on Friday night.”   

Sen. Tester is a hit and run driver.  He must not…"	Sat Apr 28 15:28:10 +0000 2018
398	@nytimes	11	0.3612	0.0	0.615	0.385	@nytimes He looks like bum	Sat Apr 28 15:28:09 +0000 2018
399	@nytimes	12	0.0	0.0	1.0	0.0	"RT @AriFleischer: “A spokeswoman for Mr. Tester declined to comment on Friday night.”   

Sen. Tester is a hit and run driver.  He must not…"	Sat Apr 28 15:28:09 +0000 2018
400	@nytimes	13	-0.3818	0.115	0.885	0.0	RT @benpershing: The @nytimes reports that Speaker Ryan was upset the House chaplain gave an interview to @nationaljournal, during which he…	Sat Apr 28 15:28:08 +0000 2018
401	@nytimes	14	0.0	0.0	1.0	0.0	@PRI_Nacional @JoseAMeadeK @nytimes @WSJ https://t.co/HF6ySrhKUn	Sat Apr 28 15:28:08 +0000 2018
402	@nytimes	15	0.3612	0.0	0.878	0.122	@AriFleischer @parscale @nytimes @realDonaldTrump should not let the Dems get away with this and #RenominateJackson RT if you agree	Sat Apr 28 15:28:08 +0000 2018
403	@nytimes	16	0.0	0.0	1.0	0.0	"RT @AriFleischer: “A spokeswoman for Mr. Tester declined to comment on Friday night.”   

Sen. Tester is a hit and run driver.  He must not…"	Sat Apr 28 15:28:06 +0000 2018
404	@nytimes	17	0.0	0.0	1.0	0.0	"RT @AriFleischer: “A spokeswoman for Mr. Tester declined to comment on Friday night.”   

Sen. Tester is a hit and run driver.  He must not…"	Sat Apr 28 15:28:06 +0000 2018
405	@nytimes	18	0.0	0.0	1.0	0.0	"RT @AriFleischer: “A spokeswoman for Mr. Tester declined to comment on Friday night.”   

Sen. Tester is a hit and run driver.  He must not…"	Sat Apr 28 15:28:06 +0000 2018
406	@nytimes	19	0.0	0.0	1.0	0.0	"RT @AriFleischer: “A spokeswoman for Mr. Tester declined to comment on Friday night.”   

Sen. Tester is a hit and run driver.  He must not…"	Sat Apr 28 15:28:05 +0000 2018
407	@nytimes	20	0.0	0.0	1.0	0.0	RT @IngrahamAngle: The @nytimes finally uses word “invaded” re. migrants...streaming into Brazil!  https://t.co/8f2H4BiY0t	Sat Apr 28 15:28:03 +0000 2018
408	@nytimes	21	0.34	0.0	0.902	0.098	RT @jonathanweisman: As part of the team that brought you coverage of the Jackson nomination, I can assure readers that @nytimes did not go…	Sat Apr 28 15:28:03 +0000 2018
409	@nytimes	22	-0.296	0.115	0.885	0.0	RT @djtruskiespy: @db771 @adamgoldmanNYT @SangerNYT Trump has finally worn down the @nytimes and @CNN. The transition is complete.	Sat Apr 28 15:28:00 +0000 2018
410	@nytimes	23	-0.5574	0.175	0.825	0.0	@IngrahamAngle @nytimes Maybe the most under-reported data point of the year is how many illegal immigrants Mexico… https://t.co/4sTJvzpqQT	Sat Apr 28 15:28:00 +0000 2018
411	@nytimes	24	0.0	0.0	1.0	0.0	"RT @AriFleischer: “A spokeswoman for Mr. Tester declined to comment on Friday night.”   

Sen. Tester is a hit and run driver.  He must not…"	Sat Apr 28 15:27:58 +0000 2018
412	@nytimes	25	0.0	0.0	1.0	0.0	@kimthomsonfilm @Jarhead_Jew @nytimes How does that change anything since it seems to show that those are the kind of guys women go after?	Sat Apr 28 15:27:57 +0000 2018
413	@nytimes	26	0.0	0.0	1.0	0.0	RT @IngrahamAngle: The @nytimes finally uses word “invaded” re. migrants...streaming into Brazil!  https://t.co/8f2H4BiY0t	Sat Apr 28 15:27:56 +0000 2018
414	@nytimes	27	0.0	0.0	1.0	0.0	"RT @AriFleischer: “A spokeswoman for Mr. Tester declined to comment on Friday night.”   

Sen. Tester is a hit and run driver.  He must not…"	Sat Apr 28 15:27:56 +0000 2018
415	@nytimes	28	0.0	0.0	1.0	0.0	RT @nytimes: The British royal family revealed the name of the newly born son of the Duke and Duchess of Cambridge: Louis Arthur Charles ht…	Sat Apr 28 15:27:56 +0000 2018
416	@nytimes	29	0.0	0.0	1.0	0.0	RT @IngrahamAngle: The @nytimes finally uses word “invaded” re. migrants...streaming into Brazil!  https://t.co/8f2H4BiY0t	Sat Apr 28 15:27:54 +0000 2018
417	@nytimes	30	0.0	0.0	1.0	0.0	RT @nytimes: Bob Dylan is getting into the whiskey business with a brand called Heaven's Door — yet another career twist in 5 decades of th…	Sat Apr 28 15:27:54 +0000 2018
418	@nytimes	31	0.6369	0.0	0.811	0.189	"@nytimes I cannot understand how American media constantly shoves Africa down our throats.
It’s a continent best left to the wildlife."	Sat Apr 28 15:27:53 +0000 2018
419	@nytimes	32	0.0	0.0	1.0	0.0	"RT @AriFleischer: “A spokeswoman for Mr. Tester declined to comment on Friday night.”   

Sen. Tester is a hit and run driver.  He must not…"	Sat Apr 28 15:27:48 +0000 2018
420	@nytimes	33	0.4019	0.0	0.769	0.231	@nytimes Actually called Heavens Door? Smh...the sixties are really over.	Sat Apr 28 15:27:44 +0000 2018
421	@nytimes	34	0.0	0.0	1.0	0.0	"RT @AriFleischer: “A spokeswoman for Mr. Tester declined to comment on Friday night.”   

Sen. Tester is a hit and run driver.  He must not…"	Sat Apr 28 15:27:41 +0000 2018
422	@nytimes	35	0.0	0.0	1.0	0.0	"RT @AriFleischer: “A spokeswoman for Mr. Tester declined to comment on Friday night.”   

Sen. Tester is a hit and run driver.  He must not…"	Sat Apr 28 15:27:41 +0000 2018
423	@nytimes	36	0.0772	0.0	0.902	0.098	RT @dianaaitchison: Irish Voters Speak Out on Landmark Abortion Referendum, via @nytimes https://t.co/GuVei0L1KQ	Sat Apr 28 15:27:41 +0000 2018
424	@nytimes	37	-0.4019	0.119	0.881	0.0	RT @JessicaValenti: We can't afford to keep ignoring how young men are being radicalized online. My latest, at the @nytimes https://t.co/nX…	Sat Apr 28 15:27:41 +0000 2018
425	@nytimes	38	-0.2732	0.13	0.781	0.089	"RT @AvivaKlompas: Headline fail @CNN
Hundreds of Palestinians tried to tear down the Gaza security fence less than 1km from where Israeli c…"	Sat Apr 28 15:27:39 +0000 2018
426	@nytimes	39	0.0	0.0	1.0	0.0	"RT @AriFleischer: “A spokeswoman for Mr. Tester declined to comment on Friday night.”   

Sen. Tester is a hit and run driver.  He must not…"	Sat Apr 28 15:27:34 +0000 2018
427	@nytimes	40	-0.3818	0.115	0.885	0.0	RT @benpershing: The @nytimes reports that Speaker Ryan was upset the House chaplain gave an interview to @nationaljournal, during which he…	Sat Apr 28 15:27:33 +0000 2018
428	@nytimes	41	-0.296	0.155	0.845	0.0	RT @grouchypuppy: No, Your Dog Can’t Get Autism From a Vaccine   via @NYTimes https://t.co/SprcWKHxkf	Sat Apr 28 15:27:31 +0000 2018
429	@nytimes	42	-0.4404	0.112	0.888	0.0	RT @nytimes: The $375,000 salary for the new CDC director has come under criticism from Senate Democrats and watchdog groups. He is being p…	Sat Apr 28 15:27:27 +0000 2018
430	@nytimes	43	0.5859	0.0	0.808	0.192	@variety @enews @EW @nytimes @amjoyshow @abcnews @nbcnews @msnbc @cnn @washingtonpost #AMJoy You can take Joy Reid… https://t.co/LME9gWyuyM	Sat Apr 28 15:27:26 +0000 2018
431	@nytimes	44	0.0	0.0	1.0	0.0	"RT @AriFleischer: “A spokeswoman for Mr. Tester declined to comment on Friday night.”   

Sen. Tester is a hit and run driver.  He must not…"	Sat Apr 28 15:27:24 +0000 2018
432	@nytimes	45	-0.3818	0.115	0.885	0.0	RT @benpershing: The @nytimes reports that Speaker Ryan was upset the House chaplain gave an interview to @nationaljournal, during which he…	Sat Apr 28 15:27:22 +0000 2018
433	@nytimes	46	0.0	0.0	1.0	0.0	"RT @AriFleischer: “A spokeswoman for Mr. Tester declined to comment on Friday night.”   

Sen. Tester is a hit and run driver.  He must not…"	Sat Apr 28 15:27:20 +0000 2018
434	@nytimes	47	0.0	0.0	1.0	0.0	RT @IngrahamAngle: The @nytimes finally uses word “invaded” re. migrants...streaming into Brazil!  https://t.co/8f2H4BiY0t	Sat Apr 28 15:27:19 +0000 2018
435	@nytimes	48	0.0	0.0	1.0	0.0	RT @KimberleyLynnML: @LizCrokin @TrishaDishes @CoreysDigs @tracybeanz @realMemeNews @Jordan_Sather_ @HAGOODMANAUTHOR @FBI @OurLadyCovfefe @…	Sat Apr 28 15:27:18 +0000 2018
436	@nytimes	49	0.0	0.0	1.0	0.0	"Portrait of a human and addict, ""What Happened to Matthew Mellon"" via @nytimes https://t.co/tWwLyfEUzN https://t.co/SYmYWcyf0R"	Sat Apr 28 15:27:17 +0000 2018
437	@nytimes	50	0.0	0.0	1.0	0.0	RT @nytimes: Mark your calendars, New Jersey: November 17 will be Danny DeVito Day. https://t.co/ouwZ1aGbFm	Sat Apr 28 15:27:13 +0000 2018
438	@nytimes	51	-0.3818	0.115	0.885	0.0	RT @benpershing: The @nytimes reports that Speaker Ryan was upset the House chaplain gave an interview to @nationaljournal, during which he…	Sat Apr 28 15:27:13 +0000 2018
439	@nytimes	52	0.2924	0.0	0.786	0.214	@Jarhead_Jew @nytimes Do not criticize what you don’t understand.	Sat Apr 28 15:27:11 +0000 2018
440	@nytimes	53	0.0	0.0	1.0	0.0	RT @evangesolc: @foncholytton @PPfizter @ToyitoSal @jeannemfl @March_for_Life @nytimes @FunSialaVida_ES @AlesolGT @JuliareCardenal @Raqueld…	Sat Apr 28 15:27:09 +0000 2018
441	@nytimes	54	0.0	0.0	1.0	0.0	@evangesolc @PPfizter @ToyitoSal @jeannemfl @March_for_Life @nytimes @FunSialaVida_ES @AlesolGT @JuliareCardenal… https://t.co/0N8oZSbRoG	Sat Apr 28 15:27:07 +0000 2018
442	@nytimes	55	0.0	0.0	1.0	0.0	@IngrahamAngle @nytimes And they still won't use that word on our Southern border	Sat Apr 28 15:27:06 +0000 2018
443	@nytimes	56	0.0	0.0	1.0	0.0	RT @nytimes: Bob Dylan is getting into the whiskey business with a brand called Heaven's Door — yet another career twist in 5 decades of th…	Sat Apr 28 15:27:06 +0000 2018
444	@nytimes	57	0.6767	0.0	0.767	0.233	RT @nytimes: Where is the royal wedding? Who is Harry's best man? Your questions answered: https://t.co/76VWjXjChw	Sat Apr 28 15:27:05 +0000 2018
445	@nytimes	58	0.0	0.0	1.0	0.0	RT @KimberleyLynnML: @LizCrokin @TrishaDishes @CoreysDigs @tracybeanz @realMemeNews @Jordan_Sather_ @HAGOODMANAUTHOR @FBI @OurLadyCovfefe @…	Sat Apr 28 15:27:04 +0000 2018
446	@nytimes	59	-0.7506	0.322	0.593	0.085	RT @Mondoweiss: The @nytimes misses the central truth — that #Israel is deliberately trying to provoke violence among the #Gaza protesters…	Sat Apr 28 15:27:02 +0000 2018
447	@nytimes	60	0.0	0.0	1.0	0.0	RT @nytimes: Bob Dylan is getting into the whiskey business with a brand called Heaven's Door — yet another career twist in 5 decades of th…	Sat Apr 28 15:27:02 +0000 2018
448	@nytimes	61	0.0	0.0	1.0	0.0	"RT @AriFleischer: “A spokeswoman for Mr. Tester declined to comment on Friday night.”   

Sen. Tester is a hit and run driver.  He must not…"	Sat Apr 28 15:27:01 +0000 2018
449	@nytimes	62	0.2023	0.0	0.927	0.073	RT @ecapobianco: Two important articles out today on mass distribution of drugs. This on #malaria is in the @guardian; the other one on ant…	Sat Apr 28 15:27:01 +0000 2018
450	@nytimes	63	0.0	0.0	1.0	0.0	@nytimes  https://t.co/nAP8YNmu7U	Sat Apr 28 15:26:59 +0000 2018
451	@nytimes	64	-0.4404	0.112	0.888	0.0	RT @nytimes: The $375,000 salary for the new CDC director has come under criticism from Senate Democrats and watchdog groups. He is being p…	Sat Apr 28 15:26:57 +0000 2018
452	@nytimes	65	0.0	0.0	1.0	0.0	@foncholytton @AlesolGT @PPfizter @ToyitoSal @jeannemfl @March_for_Life @nytimes @FunSialaVida_ES @JuliareCardenal… https://t.co/cTT7vKc9P9	Sat Apr 28 15:26:56 +0000 2018
453	@nytimes	66	0.0	0.0	1.0	0.0	"RT @AriFleischer: “A spokeswoman for Mr. Tester declined to comment on Friday night.”   

Sen. Tester is a hit and run driver.  He must not…"	Sat Apr 28 15:26:56 +0000 2018
454	@nytimes	67	0.0	0.0	1.0	0.0	@AriFleischer @trumps_feed @nytimes Shut up Ari...	Sat Apr 28 15:26:55 +0000 2018
455	@nytimes	68	0.0	0.0	1.0	0.0	"RT @AriFleischer: “A spokeswoman for Mr. Tester declined to comment on Friday night.”   

Sen. Tester is a hit and run driver.  He must not…"	Sat Apr 28 15:26:54 +0000 2018
456	@nytimes	69	0.0	0.0	1.0	0.0	RT @nytimes: Bob Dylan is getting into the whiskey business with a brand called Heaven's Door — yet another career twist in 5 decades of th…	Sat Apr 28 15:26:49 +0000 2018
457	@nytimes	70	0.0	0.0	1.0	0.0	"RT @AriFleischer: “A spokeswoman for Mr. Tester declined to comment on Friday night.”   

Sen. Tester is a hit and run driver.  He must not…"	Sat Apr 28 15:26:44 +0000 2018
458	@nytimes	71	0.0	0.0	1.0	0.0	RT @nytimes: Speaker Paul Ryan’s decision to dismiss the House chaplain has caused a firestorm on Capitol Hill https://t.co/5ODA2FXsc0	Sat Apr 28 15:26:44 +0000 2018
459	@nytimes	72	-0.101	0.232	0.564	0.204	@nytimes Good move. Last concert I saw he sounded fucking awful.	Sat Apr 28 15:26:43 +0000 2018
460	@nytimes	73	0.0	0.0	1.0	0.0	"RT @AriFleischer: “A spokeswoman for Mr. Tester declined to comment on Friday night.”   

Sen. Tester is a hit and run driver.  He must not…"	Sat Apr 28 15:26:42 +0000 2018
461	@nytimes	74	0.34	0.0	0.902	0.098	RT @jonathanweisman: As part of the team that brought you coverage of the Jackson nomination, I can assure readers that @nytimes did not go…	Sat Apr 28 15:26:42 +0000 2018
462	@nytimes	75	0.0	0.0	1.0	0.0	RT @nytimes: Six months ago, a parks official came across 2 boxes that had been sitting around for decades. Inside were 2,924 slides that n…	Sat Apr 28 15:26:40 +0000 2018
463	@nytimes	76	0.0	0.0	1.0	0.0	RT @nytimes: Six months ago, a parks official came across 2 boxes that had been sitting around for decades. Inside were 2,924 slides that n…	Sat Apr 28 15:26:40 +0000 2018
464	@nytimes	77	0.0	0.0	1.0	0.0	"RT @AriFleischer: “A spokeswoman for Mr. Tester declined to comment on Friday night.”   

Sen. Tester is a hit and run driver.  He must not…"	Sat Apr 28 15:26:38 +0000 2018
465	@nytimes	78	0.0	0.0	1.0	0.0	RT @nytimes: Bob Dylan is getting into the whiskey business with a brand called Heaven's Door — yet another career twist in 5 decades of th…	Sat Apr 28 15:26:38 +0000 2018
466	@nytimes	79	0.0	0.0	1.0	0.0	@nytimes Bob Dylan can read the tea leaves... Given the current administration, people need a stiff drink occasionally! 🍸😜	Sat Apr 28 15:26:36 +0000 2018
467	@nytimes	80	0.0	0.0	1.0	0.0	@AriFleischer @nytimes Maybe they didn't make a record of the incident. It wouldn't be the first time that's happen… https://t.co/GMumnztTXW	Sat Apr 28 15:26:36 +0000 2018
468	@nytimes	81	0.5719	0.0	0.821	0.179	@nytimes If the taste is anywhere near as indeterminate as his inaudible lyrics, then it should be a success.	Sat Apr 28 15:26:34 +0000 2018
469	@nytimes	82	-0.3818	0.115	0.885	0.0	RT @benpershing: The @nytimes reports that Speaker Ryan was upset the House chaplain gave an interview to @nationaljournal, during which he…	Sat Apr 28 15:26:33 +0000 2018
470	@nytimes	83	-0.4215	0.141	0.859	0.0	@Rangersfan66 @nytimes So instead of answering my question, you just hurl insults. I could have referred to people… https://t.co/0EY5XfLvTe	Sat Apr 28 15:26:33 +0000 2018
471	@nytimes	84	-0.2732	0.13	0.781	0.089	"RT @AvivaKlompas: Headline fail @CNN
Hundreds of Palestinians tried to tear down the Gaza security fence less than 1km from where Israeli c…"	Sat Apr 28 15:26:32 +0000 2018
472	@nytimes	85	0.4574	0.0	0.401	0.599	@nytimes Yes I believe!.	Sat Apr 28 15:26:30 +0000 2018
473	@nytimes	86	0.0	0.0	1.0	0.0	RT @IngrahamAngle: The @nytimes finally uses word “invaded” re. migrants...streaming into Brazil!  https://t.co/8f2H4BiY0t	Sat Apr 28 15:26:29 +0000 2018
474	@nytimes	87	0.0	0.0	1.0	0.0	RT @nytimes: Bob Dylan is getting into the whiskey business with a brand called Heaven's Door — yet another career twist in 5 decades of th…	Sat Apr 28 15:26:29 +0000 2018
475	@nytimes	88	0.0	0.0	1.0	0.0	"RT @AriFleischer: “A spokeswoman for Mr. Tester declined to comment on Friday night.”   

Sen. Tester is a hit and run driver.  He must not…"	Sat Apr 28 15:26:29 +0000 2018
476	@nytimes	89	0.0	0.0	1.0	0.0	RT @IngrahamAngle: The @nytimes finally uses word “invaded” re. migrants...streaming into Brazil!  https://t.co/8f2H4BiY0t	Sat Apr 28 15:26:26 +0000 2018
477	@nytimes	90	0.2263	0.0	0.678	0.322	@nytimes Worth remembering the past	Sat Apr 28 15:26:26 +0000 2018
478	@nytimes	91	-0.3818	0.115	0.885	0.0	RT @benpershing: The @nytimes reports that Speaker Ryan was upset the House chaplain gave an interview to @nationaljournal, during which he…	Sat Apr 28 15:26:25 +0000 2018
479	@nytimes	92	0.0	0.0	1.0	0.0	"RT @AriFleischer: “A spokeswoman for Mr. Tester declined to comment on Friday night.”   

Sen. Tester is a hit and run driver.  He must not…"	Sat Apr 28 15:26:23 +0000 2018
480	@nytimes	93	0.0	0.0	1.0	0.0	"RT @AriFleischer: “A spokeswoman for Mr. Tester declined to comment on Friday night.”   

Sen. Tester is a hit and run driver.  He must not…"	Sat Apr 28 15:26:21 +0000 2018
481	@nytimes	94	0.0	0.0	1.0	0.0	RT @nytimes: Bob Dylan is getting into the whiskey business with a brand called Heaven's Door — yet another career twist in 5 decades of th…	Sat Apr 28 15:26:20 +0000 2018
482	@nytimes	95	0.0	0.0	1.0	0.0	RT @MariaTsevdos: @Almagro_OEA2015 @marcorubio @realDonaldTrump @CNN @cnni @CNNEE @BBCWorld @nytimes @DLasAmericas @NTN24 @adn_maye @LilyYD…	Sat Apr 28 15:26:19 +0000 2018
483	@nytimes	96	-0.7906	0.538	0.462	0.0	Trump’s War on the Poor   via @NYTimes https://t.co/ZMUogNwxJM	Sat Apr 28 15:26:16 +0000 2018
484	@nytimes	97	0.9382	0.0	0.392	0.608	@kimthomsonfilm @Inoran9 @nytimes A big help in having a healthy, happy relationship: Pick a healthy, happy partner… https://t.co/J1ocnIrHm1	Sat Apr 28 15:26:15 +0000 2018
485	@nytimes	98	-0.5837	0.256	0.744	0.0	@wongvpw @IngrahamAngle @nytimes Because the millennial know so much. Not! Downright scary!	Sat Apr 28 15:26:15 +0000 2018
486	@nytimes	99	0.0	0.0	1.0	0.0	@IngrahamAngle @nytimes Syrians -&gt; Europe = Venezuelans -&gt; Brazil resulting in domino effect of destabilization both social and political.	Sat Apr 28 15:26:13 +0000 2018
487	@nytimes	100	0.4019	0.0	0.27	0.73	@nytimes Yes	Sat Apr 28 15:26:12 +0000 2018
